1.988544e30, 3.256101656448802E-03, -1.951205394420489E-04, -1.478264728548705E-04, 3.039963463108432E-06, 6.030576499910942E-06, -7.992931269075703E-08
3.302e23, -1.927589645545195E-01, 2.588788361485397E-01, 3.900432597062033E-02, -2.811550184725887E-02, -1.586532995282261E-02, 1.282829413699522E-03
48.685e23, -5.976537074581466E-01 , 3.918678996109574E-01  , 3.990356741282203E-02, -1.113090630745269E-02,  -1.703310700277280E-02,  4.089082927733997E-04
